perRounds, Wins,
1, 0.400000,
2, 0.500000,
3, 0.400000,
4, 0.600000,
5, 0.400000,
6, 0.400000,
7, 0.400000,
8, 0.400000,
9, 0.500000,
10, 0.400000,
11, 0.500000,
12, 0.700000,
13, 0.200000,
14, 0.900000,
15, 0.600000,
16, 0.300000,
17, 0.500000,
18, 0.600000,
19, 0.500000,
20, 0.900000,
21, 0.500000,
22, 0.800000,
23, 0.500000,
24, 0.800000,
25, 0.400000,
26, 0.500000,
27, 0.700000,
28, 0.700000,
29, 0.700000,
30, 0.600000,
31, 0.800000,
32, 0.800000,
33, 0.800000,
34, 0.800000,
35, 1.000000,
36, 0.800000,
37, 0.700000,
38, 0.700000,
39, 0.700000,
40, 0.600000,
41, 0.600000,
42, 0.800000,
43, 1.000000,
44, 0.900000,
45, 0.600000,
46, 0.500000,
47, 0.700000,
48, 0.800000,
49, 0.900000,
50, 0.700000,
51, 0.700000,
52, 0.700000,
53, 0.800000,
54, 0.800000,
55, 0.400000,
56, 0.900000,
57, 1.000000,
58, 0.700000,
59, 0.800000,
60, 0.800000,
61, 0.700000,
62, 0.700000,
63, 0.700000,
64, 0.500000,
65, 0.600000,
66, 0.600000,
67, 0.600000,
68, 0.600000,
69, 0.700000,
70, 0.800000,
71, 0.700000,
72, 0.900000,
73, 0.700000,
74, 0.500000,
75, 0.800000,
76, 0.500000,
77, 0.800000,
78, 0.800000,
79, 0.700000,
80, 0.800000,
81, 1.000000,
82, 0.700000,
83, 0.600000,
84, 0.600000,
85, 0.600000,
86, 1.000000,
87, 0.700000,
88, 0.800000,
89, 0.700000,
90, 0.600000,
91, 0.300000,
92, 0.700000,
93, 0.600000,
94, 1.000000,
95, 0.600000,
96, 0.700000,
97, 1.000000,
98, 0.800000,
99, 0.800000,
100, 0.500000,
101, 0.600000,
102, 0.800000,
103, 0.500000,
104, 0.800000,
105, 0.400000,
106, 0.700000,
107, 0.500000,
108, 0.700000,
109, 0.600000,
110, 0.800000,
111, 0.800000,
112, 0.700000,
113, 0.500000,
114, 0.700000,
115, 1.000000,
116, 0.900000,
117, 0.400000,
118, 0.900000,
119, 1.000000,
120, 0.700000,
121, 0.500000,
122, 1.000000,
123, 0.500000,
124, 0.800000,
125, 0.600000,
126, 0.400000,
127, 0.800000,
128, 0.600000,
129, 0.900000,
130, 0.800000,
131, 0.700000,
132, 0.900000,
133, 0.800000,
134, 0.700000,
135, 0.600000,
136, 0.700000,
137, 0.700000,
138, 0.700000,
139, 0.700000,
140, 0.700000,
141, 0.700000,
142, 0.900000,
143, 0.600000,
144, 0.600000,
145, 0.900000,
146, 0.900000,
147, 0.900000,
148, 0.800000,
149, 0.900000,
150, 0.900000,
151, 0.600000,
152, 0.800000,
153, 0.600000,
154, 0.700000,
155, 0.700000,
156, 0.600000,
157, 0.800000,
158, 1.000000,
159, 1.000000,
160, 0.600000,
161, 0.700000,
162, 0.500000,
163, 1.000000,
164, 0.600000,
165, 0.500000,
166, 0.800000,
167, 0.600000,
168, 1.000000,
169, 0.800000,
170, 0.600000,
171, 0.500000,
172, 0.900000,
173, 0.700000,
174, 0.600000,
175, 0.600000,
176, 0.800000,
177, 0.800000,
178, 1.000000,
179, 1.000000,
180, 0.900000,
181, 0.800000,
182, 0.900000,
183, 1.000000,
184, 0.800000,
185, 0.900000,
186, 0.800000,
187, 0.800000,
188, 0.700000,
189, 0.700000,
190, 0.400000,
191, 0.800000,
192, 0.600000,
193, 0.800000,
194, 0.900000,
195, 0.800000,
196, 0.700000,
197, 0.800000,
198, 0.600000,
199, 0.900000,
